"country","day_in_year","trousers","skirts","blouses","sale","avg_price","last_product_price","cluster"
"29",144,0,3,2,1,37.8333333333333,33,1
"29",188,1,0,2,0,38,48,2
"29",142,0,2,0,0,54.5,57,1
"46",208,3,3,0,0,47.5,52,2
"29",134,1,0,0,0,33,33,1
"29",137,3,0,0,5,44,43,1
"29",139,13,1,2,2,40,48,1
"29",219,2,7,2,3,45.8571428571429,57,2
"29",195,0,1,0,0,67,67,2
"29",210,6,0,0,0,53.3333333333333,62,2
"29",185,4,0,0,1,42.8,38,2
"29",134,0,0,5,0,38,38,1
"29",209,0,0,1,0,48,48,2
"29",172,1,2,13,0,36.6875,23,2
"29",222,0,0,0,1,38,38,2
"29",107,2,0,0,0,44,60,1
"29",124,0,0,3,2,38,28,1
"29",115,0,0,2,0,35.5,48,1
"29",101,1,5,2,0,49.875,52,1
"29",217,1,0,0,4,42.8,62,2
"29",164,0,2,4,2,39.25,43,2
"29",145,3,0,0,0,39.6666666666667,38,1
"29",119,2,0,0,1,42.6666666666667,28,1
"44",120,0,3,0,0,42.6666666666667,38,1
"29",129,0,3,0,0,50.6666666666667,57,1
"46",120,16,2,2,0,40.2,38,1
"29",190,1,0,0,0,28,28,2
"29",116,0,2,0,0,40.5,38,1
"29",106,0,0,0,1,28,28,1
"29",94,0,0,0,2,33,28,1
"29",198,0,3,0,0,53.6666666666667,57,2
"29",109,0,0,1,0,48,48,1
"9",102,2,3,1,0,40.5,20,3
"9",144,11,3,2,0,51.3125,82,3
"29",106,0,10,5,0,47.6666666666667,48,1
"29",167,0,1,0,4,41,48,2
"29",187,0,1,0,0,38,38,2
"29",107,9,5,9,7,46.9,38,1
"29",157,1,1,1,0,38,28,2
"29",195,0,2,0,0,47.5,38,2
"29",159,4,0,0,1,37.4,28,2
"29",196,1,0,0,0,60,60,2
"46",92,0,1,0,0,52,52,1
"29",222,2,0,0,0,62,62,2
"29",206,3,0,0,1,42.75,33,2
"29",93,1,1,0,0,59.5,57,1
"29",153,2,0,1,0,47,48,2
"29",213,3,0,0,5,37.375,43,2
"29",207,8,0,6,0,46.6428571428571,62,2
"29",184,0,0,1,1,40.5,33,2
"29",188,0,1,0,0,38,38,2
"29",164,0,0,0,2,40.5,38,2
"29",115,4,0,0,5,37.4444444444444,43,1
"29",94,2,0,0,0,40.5,43,1
"29",98,0,3,0,0,62,62,1
"29",121,0,3,0,0,38,38,1
"29",192,4,0,0,3,42.7142857142857,33,2
"9",122,10,3,14,0,41.7407407407407,28,3
"29",224,2,0,0,0,43,43,2
"29",134,2,0,0,0,40.5,43,1
"29",212,0,0,0,1,43,43,2
"29",176,1,0,0,0,38,38,2
"29",137,3,4,5,0,45.9166666666667,38,1
"29",168,0,3,0,0,42.6666666666667,52,2
"29",133,0,0,1,0,28,28,1
"29",180,4,1,0,1,52.3333333333333,62,2
"29",113,4,0,0,0,62,62,1
"29",133,0,0,1,0,48,48,1
"29",178,1,0,0,0,43,43,2
"29",155,0,0,0,7,35.8571428571429,33,2
"29",109,0,1,0,0,57,57,1
"29",100,0,1,0,0,43,43,1
"29",133,0,0,0,3,34.6666666666667,43,1
"29",201,1,0,0,1,52.5,62,2
"9",153,1,0,0,0,72,72,3
"29",220,2,0,0,0,35.5,43,2
"29",179,7,7,1,0,41.9333333333333,33,2
"29",114,4,1,0,0,50.6,82,1
"9",111,1,0,2,0,43,43,3
"29",212,0,0,0,7,38.7142857142857,48,2
"24",99,0,2,0,0,47.5,57,1
"46",118,1,0,0,0,43,43,1
"29",106,0,2,0,3,41.6,52,1
"29",112,2,2,0,2,42.3333333333333,55,1
"29",147,0,0,1,0,28,28,1
"24",100,3,0,0,0,56,82,1
"29",224,3,0,0,0,54.3333333333333,43,2
"29",123,8,0,0,9,43.1176470588235,62,1
"29",113,0,1,6,6,38.2307692307692,43,1
"29",113,0,0,0,3,31.3333333333333,33,1
"29",217,2,10,18,8,43.6052631578947,48,2
"29",108,0,0,2,11,36.8461538461538,43,1
"29",190,6,7,15,0,43.0714285714286,57,2
"9",110,1,0,4,0,39.4,50,3
"24",92,10,6,5,0,44.9047619047619,48,1
"9",134,21,4,1,0,49,23,3
"29",221,0,0,1,0,48,48,2
"29",158,5,1,1,0,47.8571428571429,52,2
"29",172,1,0,1,1,40.3333333333333,38,2
"46",105,1,0,0,0,62,62,1
"29",134,0,1,4,0,49.8,48,1
"29",179,0,1,0,0,57,57,2
"29",197,0,0,1,0,48,48,2
"9",133,2,0,1,0,43,48,3
"41",154,0,2,3,0,43.8,67,3
"29",224,0,0,1,0,23,23,2
"29",186,1,0,0,0,43,43,2
"29",135,0,4,0,0,47.5,38,1
"29",132,0,2,13,0,37.6666666666667,48,1
"29",204,0,1,0,2,46,38,2
"29",112,0,1,0,0,38,38,1
"29",97,2,3,2,1,47.625,33,1
"29",117,0,0,1,0,48,48,1
"29",191,1,0,0,0,43,43,2
"29",170,0,0,7,7,43.2857142857143,57,2
"29",191,0,1,0,0,38,38,2
"29",127,0,0,0,1,48,48,1
"29",196,3,0,0,2,44.8,43,2
"29",155,1,0,2,0,52.6666666666667,43,2
"29",153,4,0,9,0,39.3846153846154,62,2
"29",156,0,2,0,0,62,62,2
"9",125,11,3,32,0,38.2173913043478,33,3
"29",191,0,1,0,0,62,62,2
"29",193,2,0,0,0,35.5,38,2
"29",224,1,0,0,0,38,38,2
"24",169,5,2,3,1,38.9090909090909,38,2
"29",170,11,0,0,1,40.1666666666667,33,2
"29",189,0,2,0,0,50,62,2
"46",93,2,0,3,0,36,33,1
"29",169,2,0,0,0,38,38,2
"29",170,0,0,0,2,33,33,2
"29",192,0,3,0,6,41.1111111111111,57,2
"29",184,1,0,2,0,46.3333333333333,48,2
"29",165,0,6,1,2,45.3333333333333,52,2
"29",118,1,1,6,12,37.35,48,1
"29",199,2,0,0,0,47.5,62,2
"29",109,0,22,0,0,51.4090909090909,38,1
"29",212,1,1,1,2,49.4,62,2
"29",178,0,0,0,1,33,33,2
"29",164,1,0,18,14,41.6969696969697,48,2
"44",106,3,5,1,0,47.5555555555556,48,1
"29",169,0,3,6,3,41.9166666666667,43,2
"29",137,0,0,0,74,36.972972972973,43,1
"29",217,0,0,0,10,40.2,28,2
"29",99,4,0,0,0,47.75,43,1
"29",181,0,0,3,2,39.6,48,2
"29",213,2,0,0,4,39.5,28,2
"29",172,4,0,2,0,42.6666666666667,57,2
"29",146,0,0,4,0,40.5,23,1
"29",95,1,0,1,0,33,33,1
"29",183,0,9,0,7,44.3125,33,2
"29",193,1,0,1,0,29,20,2
"46",121,1,0,2,3,38.6666666666667,62,1
"29",148,0,4,3,0,41.8571428571429,20,1
"29",193,0,4,16,10,40.5666666666667,57,2
"29",154,2,0,0,0,33,33,2
"29",155,0,0,1,0,33,33,2
"29",193,0,0,2,0,52,52,2
"29",175,0,6,0,0,50,38,2
"29",217,1,0,0,0,43,43,2
"9",143,3,1,0,0,51.25,52,3
"29",178,0,2,0,11,39.1538461538462,38,2
"29",199,0,1,0,0,67,67,2
"29",105,9,5,5,9,46,28,1
"29",92,0,2,0,0,47.5,57,1
"29",133,0,0,3,0,48,48,1
"29",142,0,10,0,0,49.5,38,1
"29",92,0,3,5,0,44.125,57,1
"29",122,0,0,0,2,38,38,1
"29",179,1,0,1,0,45,57,2
"29",98,0,1,0,0,52,52,1
"29",110,2,6,1,0,42.3333333333333,38,1
"29",192,3,0,2,0,51.6,52,2
"29",210,0,3,0,4,47,62,2
"9",123,0,0,2,0,38,28,3
"29",177,10,6,9,0,43.24,28,2
"29",223,3,0,0,0,47.6666666666667,72,2
"34",151,0,0,3,0,48,48,3
"29",214,1,0,0,0,72,72,2
"9",154,1,0,0,0,33,33,3
"29",157,0,2,0,0,57,57,2
"9",150,0,2,0,0,45,52,3
"29",93,0,0,1,0,23,23,1
"27",176,0,0,1,0,43,43,2
"29",205,0,0,4,0,41.75,28,2
"29",122,11,0,0,3,43.8571428571429,43,1
"29",138,8,0,5,1,40.2142857142857,38,1
"9",136,1,0,0,0,38,38,3
"29",119,1,8,0,1,49,43,1
"29",106,1,0,0,0,38,38,1
"29",136,0,1,0,0,52,52,1
"29",109,0,1,0,0,52,52,1
"29",149,2,2,0,0,48.75,57,1
"29",190,0,0,0,1,38,38,2
"29",176,0,0,0,1,33,33,2
"29",192,2,3,7,6,38.8333333333333,33,2
"29",142,0,0,1,0,48,48,1
"9",208,1,1,0,0,33,38,3
"29",111,1,0,2,0,33,28,1
"24",183,6,2,1,1,49.5,38,2
"29",112,2,0,1,0,42,33,1
"9",217,7,4,16,0,42.7037037037037,43,3
"29",190,3,0,6,6,41.8,38,2
"29",95,2,0,5,0,40,43,1
"29",201,5,1,0,0,45.3333333333333,38,2
"29",100,0,8,0,0,54.75,67,1
"29",172,0,0,0,1,23,23,2
"46",133,1,0,0,0,43,43,3
"29",192,3,0,0,0,51,48,2
"29",172,0,0,2,1,44.6666666666667,38,2
"29",189,0,1,0,1,45,52,2
"29",105,1,0,0,0,43,43,1
"29",115,0,1,0,1,33,28,1
"29",121,0,1,0,13,35.0714285714286,57,1
"29",191,2,0,0,0,40.5,38,2
"29",183,2,0,0,0,43,43,2
"29",170,1,1,0,0,64.5,67,2
"44",96,2,0,1,0,34.6666666666667,33,1
"9",92,1,0,2,0,34.6666666666667,26,3
"9",110,3,0,5,0,43.375,28,3
"29",104,1,0,1,0,45,57,1
"29",204,6,3,5,5,49.4210526315789,62,2
"29",199,0,3,0,0,46,38,2
"29",130,0,0,1,0,28,28,1
"29",138,1,1,2,5,35.7777777777778,28,1
"29",99,0,6,0,0,56.3333333333333,57,1
"9",148,0,2,0,0,52,52,3
"9",163,0,2,1,0,49,43,3
"29",207,3,0,0,9,41,38,2
"29",189,0,1,0,0,57,57,2
"29",185,0,0,0,1,38,38,2
"29",170,0,0,0,1,23,23,2
"29",203,0,0,0,7,35.8571428571429,33,2
"29",148,7,1,1,4,49.7692307692308,38,1
"29",219,4,0,0,8,37.5833333333333,28,2
"29",176,1,0,2,2,37,38,2
"29",141,0,3,0,0,63.6666666666667,62,1
"24",182,3,1,2,0,45.1666666666667,33,2
"29",119,11,0,0,0,44.6363636363636,38,1
"29",186,0,2,0,0,38,38,2
"29",144,1,0,1,0,38,28,1
"29",93,0,7,5,0,54,67,1
"9",171,17,1,0,0,48.6111111111111,38,3
"29",222,2,1,0,9,34.6666666666667,38,2
"29",157,0,0,3,0,38.6666666666667,48,2
"29",136,0,0,0,1,23,23,1
"29",149,1,3,0,2,45.5,33,1
"29",121,0,1,0,0,67,67,1
"29",168,3,2,0,5,38.8,43,2
"29",96,4,1,0,0,43.2,52,1
"29",95,0,0,1,0,33,33,1
"9",96,7,0,10,0,48.2352941176471,43,3
"29",210,0,0,0,2,30.5,33,2
"29",203,4,0,0,0,45.25,82,2
"9",134,4,0,1,0,46.8,38,3
"46",111,0,0,4,0,44,52,1
"29",225,0,2,3,0,36.8,28,2
"29",175,1,0,0,0,33,33,2
"29",98,4,1,0,1,47.3333333333333,43,1
"29",208,0,2,0,0,64.5,62,2
"29",169,0,2,0,0,50,38,2
"29",224,2,0,0,0,45,62,2
"29",181,1,0,0,1,33,38,2
"29",177,0,0,1,0,48,48,2
"29",167,0,1,0,5,39.5,43,2
"29",140,0,2,0,0,52,52,1
"29",207,5,1,0,0,43.6666666666667,48,2
"29",193,0,5,0,0,54.2,57,2
"29",133,0,1,0,0,67,67,1
"29",100,2,3,2,0,44,52,1
"29",198,0,7,0,0,53,57,2
"29",120,0,1,0,3,39.25,43,1
"29",171,9,2,3,8,41.4090909090909,28,2
"9",218,2,0,1,0,54,38,3
"29",163,5,0,0,0,48.2,38,2
"29",100,0,0,0,5,37,48,1
"46",146,1,0,0,0,43,43,3
"29",115,3,1,2,0,41.3333333333333,38,1
"29",131,0,2,0,0,57,62,1
"29",219,2,1,3,0,49,52,2
"29",104,0,9,0,1,50.8,33,1
"29",131,0,1,0,0,62,62,1
"29",104,0,0,0,5,34,33,1
"29",156,4,5,10,10,38.5862068965517,48,2
"29",212,0,0,4,1,33,23,2
"29",124,0,0,0,1,33,33,1
"29",154,0,0,6,0,32.1666666666667,33,2
"29",116,0,0,0,40,35.8,43,1
"29",185,2,0,0,0,35.5,38,2
"29",212,4,0,0,0,40.5,43,2
"24",158,8,0,0,1,46.2222222222222,48,3
"29",133,0,0,1,6,28.7142857142857,28,1
"29",135,4,1,3,0,40.375,38,1
"24",163,6,1,3,20,41.9666666666667,55,2
"9",179,0,4,0,0,52,52,3
"29",115,1,0,0,0,38,38,1
"29",156,6,1,1,8,36.1875,28,2
"29",204,1,0,1,0,47.5,62,2
"29",133,0,0,0,4,33,38,1
"29",110,2,0,2,10,34.2857142857143,26,1
"29",149,0,0,3,0,48,48,1
"29",176,0,3,0,0,60.3333333333333,57,2
"29",211,0,0,2,0,38,28,2
"29",219,0,0,1,2,43.6666666666667,50,2
"29",117,0,0,0,1,33,33,1
"9",116,4,1,0,0,61.2,62,3
"29",223,0,0,2,0,33,23,2
"29",153,3,0,10,1,34.7857142857143,33,2
"29",94,0,20,7,0,47.037037037037,52,1
"29",124,1,0,0,0,62,62,1
"29",95,0,0,0,5,37,43,1
"29",194,4,0,1,4,44.4444444444444,28,2
"29",171,4,2,1,9,38.3125,43,2
"44",190,0,0,3,1,41.5,33,2
"29",204,0,7,0,0,50.2857142857143,57,2
"29",140,5,2,0,2,41.6666666666667,38,1
"46",92,0,0,1,0,28,28,1
"29",164,0,0,0,1,38,38,2
"29",198,8,0,0,0,51.375,43,2
"24",98,0,0,1,0,20,20,1
"29",218,5,1,9,0,43.4,38,2
"29",99,1,12,4,30,36.9148936170213,33,1
"9",140,1,0,2,0,39.6666666666667,43,3
"29",224,1,0,0,0,43,43,2
"29",196,2,4,0,0,46.5,33,2
"29",170,1,0,0,1,25.5,23,2
"29",204,0,0,2,0,45,33,2
"11",171,14,0,0,0,41.2857142857143,43,2
"29",135,0,1,0,0,57,57,1
"29",155,1,0,3,1,35,38,2
"29",119,1,2,2,0,45.8,48,1
"29",210,0,0,1,12,40.2307692307692,33,2
"29",184,0,4,0,7,35.1818181818182,28,2
"29",192,0,1,0,0,67,67,2
"29",211,0,1,0,0,52,52,2
"29",126,1,0,2,1,49,43,1
"29",204,1,0,0,0,62,62,2
"29",107,0,0,0,1,38,38,1
"29",225,4,4,6,0,51.2857142857143,52,2
"29",208,14,0,0,7,46.5714285714286,38,2
"29",148,0,0,0,7,38.2857142857143,65,1
"29",174,2,0,0,0,67,62,2
"29",93,0,0,8,1,40,48,1
"46",217,3,3,3,0,49.2222222222222,43,2
"9",128,4,0,1,0,56.4,57,3
"29",93,0,8,0,0,47.5,48,1
"29",155,2,0,4,0,39.8333333333333,20,2
"29",160,0,0,1,0,33,33,2
"29",215,0,0,1,0,57,57,2
"29",120,0,2,0,0,62,57,1
"46",142,0,0,1,0,28,28,3
"29",180,0,7,0,0,48.8571428571429,38,2
"29",168,0,0,1,0,48,48,2
"44",92,0,0,0,1,43,43,1
"46",192,0,0,2,0,40.5,48,2
"46",211,0,0,0,1,43,43,2
"29",182,0,0,1,0,48,48,2
"46",92,1,0,0,0,43,43,1
"29",150,0,0,0,1,43,43,1
"29",131,0,0,1,0,48,48,1
"29",180,25,13,18,4,43,52,2
"29",133,7,3,1,5,43.6875,52,1
"29",115,6,0,0,3,44.3333333333333,62,1
"29",106,0,0,1,0,48,48,1
"29",192,3,1,1,1,49.3333333333333,48,2
"29",184,0,0,14,0,40.5,43,2
"9",134,0,1,0,0,67,67,3
"9",207,4,2,0,0,41.8333333333333,38,3
"29",97,4,0,0,0,45.25,38,1
"29",101,0,3,0,1,36.75,38,1
"29",107,0,0,0,1,38,38,1
"29",166,0,0,3,4,34.4285714285714,48,2
"29",211,0,1,0,0,67,67,2
"29",204,1,1,4,0,43.8333333333333,38,2
"9",109,2,0,0,0,49,60,3
"29",170,1,1,1,0,46.3333333333333,57,2
"29",181,6,0,0,2,42.75,60,2
"29",206,1,1,0,0,40.5,38,2
"9",105,18,2,1,0,48.0952380952381,28,3
"29",100,1,0,0,0,62,62,1
"29",127,3,0,0,0,55.6666666666667,62,1
"29",139,0,0,0,1,43,43,1
"9",132,0,5,0,0,54.4,38,3
"29",93,0,3,0,0,47.3333333333333,38,1
"29",210,0,5,0,0,57,57,2
"10",225,1,0,1,0,43,38,2
"29",206,2,0,6,1,51.5555555555556,62,2
"29",112,0,0,0,1,33,33,1
"29",122,2,0,3,0,39,33,1
"29",176,3,0,0,0,47,43,2
"29",206,3,5,3,0,46.2727272727273,57,2
"29",116,2,0,0,0,47.5,62,1
"29",103,1,0,0,2,31.3333333333333,33,1
"29",97,2,0,0,0,47.5,62,1
"29",181,1,0,1,0,43,48,2
"29",118,2,3,3,5,43.5384615384615,48,1
"29",201,0,0,1,0,28,28,2
"29",142,2,1,1,0,47.75,43,1
"29",94,1,0,0,0,38,38,1
"29",216,1,0,4,0,48.6,55,2
"44",171,0,4,0,0,59.5,52,2
"29",200,6,2,0,1,46.4444444444444,57,2
"29",207,1,0,1,1,43,43,2
"46",122,1,0,0,0,43,43,1
"29",215,0,0,0,1,48,48,2
"29",116,0,2,1,0,59,62,1
"29",199,3,0,0,3,38,43,2
"29",147,0,0,1,4,33,28,1
"29",168,2,0,0,1,33,23,2
"44",213,2,0,0,0,67,62,2
"9",128,20,0,3,0,45.5217391304348,82,3
"29",198,0,0,6,1,38.7142857142857,28,2
"29",106,0,6,0,1,47.5714285714286,38,1
"9",130,7,0,2,0,48.6666666666667,28,3
"9",195,0,3,3,0,45.8333333333333,52,3
"29",223,0,0,0,1,43,43,2
"46",124,1,0,0,0,62,62,1
"29",119,2,2,1,0,46.6,38,1
"29",188,0,0,1,0,48,48,2
"29",163,0,1,1,0,43,48,2
"29",181,0,0,1,0,48,48,2
"29",199,1,0,0,4,35,28,2
"29",123,0,3,0,0,63.6666666666667,62,1
"29",106,0,2,0,0,57,57,1
"29",109,0,1,0,0,67,67,1
"29",120,0,0,8,0,40.625,28,1
"29",183,0,5,0,0,59,52,2
"29",101,0,0,0,1,33,33,1
"29",157,2,2,0,0,43.75,52,2
"9",99,8,0,0,0,46.375,38,3
"29",162,7,6,3,4,45.1,33,2
"29",99,1,0,2,1,41.75,33,1
"24",143,0,2,0,0,48,48,3
"29",148,0,3,12,5,40.6,57,1
"29",120,0,0,0,2,38,33,1
"29",92,1,1,1,3,37,23,1
"29",218,0,0,1,0,48,48,2
"29",179,0,3,0,0,39.6666666666667,38,2
"29",150,4,8,0,2,42.6428571428571,33,1
"29",196,0,0,0,3,39.6666666666667,43,2
"9",93,3,0,0,0,42.6666666666667,38,3
"29",119,0,2,0,0,35.5,38,1
"29",145,0,2,1,9,41.25,48,1
"29",145,0,1,0,0,38,38,1
"29",180,0,2,0,0,54.5,57,2
"29",196,3,0,7,9,40.2631578947368,38,2
"29",204,0,0,0,1,38,38,2
"29",196,2,2,4,1,41.6666666666667,38,2
"9",172,13,2,0,0,51.8666666666667,82,3
"29",196,4,5,0,4,41.6923076923077,38,2
"29",142,2,0,0,0,61,62,1
"24",104,0,9,1,2,48.6666666666667,38,1
"9",189,6,0,0,0,37.8333333333333,33,3
"29",164,0,2,0,2,43.75,28,2
"29",153,2,0,0,0,38,38,2
"9",121,3,1,0,0,50,57,3
"9",172,1,0,3,0,39.25,33,3
"29",104,0,2,0,0,55,43,1
"29",193,1,4,2,1,48.625,38,2
"29",107,3,0,2,0,38,28,1
"44",109,0,1,0,0,52,52,1
"29",172,1,1,0,0,47.5,43,2
"29",151,0,0,2,0,45.5,48,1
"29",130,0,4,0,0,44,38,1
"19",97,1,0,0,10,32.5454545454545,33,1
"29",202,1,6,0,2,48.6666666666667,62,2
"29",184,0,0,0,4,36.75,38,2
"29",212,0,5,1,0,50.6666666666667,48,2
"29",113,0,0,3,0,44.3333333333333,57,1
"21",216,6,0,6,12,47,38,2
"29",150,3,22,5,12,44,33,1
"29",198,2,1,1,0,48.25,26,2
"46",170,2,3,1,5,43.6363636363636,43,2
"29",205,3,1,0,3,44.8571428571429,62,2
"29",103,0,0,0,14,38.1428571428571,48,1
"29",142,0,0,2,0,43,43,1
"29",121,1,0,0,0,38,38,1
"29",143,0,1,6,4,37,52,1
"29",202,0,0,12,0,39,33,2
"29",134,0,0,0,1,43,43,1
"29",101,2,5,5,0,45.1666666666667,38,1
"29",220,0,5,0,3,43.375,38,2
"29",137,2,2,3,2,41.7777777777778,38,1
"9",157,7,9,3,0,49.5263157894737,28,3
"29",182,1,0,0,2,51,33,2
"29",132,1,0,5,2,36.125,33,1
"29",111,0,0,0,5,28,28,1
"29",135,0,0,1,0,48,48,1
"29",171,3,3,5,0,42.7272727272727,23,2
"29",172,0,0,0,1,33,33,2
"9",135,0,0,6,0,38.3333333333333,43,3
"29",123,0,0,0,8,38.625,33,1
"29",135,1,1,0,0,52.5,67,1
"29",128,1,0,0,0,72,72,1
"29",133,0,0,0,1,28,28,1
"9",95,8,6,3,0,46.9411764705882,55,3
"29",157,0,0,3,0,34.6666666666667,28,2
"38",147,7,0,1,0,50.875,43,3
"9",142,0,3,1,0,52.25,57,3
"29",168,3,2,5,0,43.7,38,2
"29",120,2,3,2,0,44.1428571428571,48,1
"29",218,7,2,4,3,46.75,62,2
"29",134,1,0,2,2,40,43,1
"29",186,1,0,1,1,36.3333333333333,48,2
"29",161,10,1,7,2,43.5,28,2
"29",212,4,0,0,0,45.25,38,2
"29",107,2,2,0,2,49.1666666666667,33,1
"29",127,0,1,0,1,50,33,1
"29",220,3,0,4,4,36.6363636363636,48,2
"29",107,0,0,0,1,43,43,1
"9",140,2,0,0,0,55,82,3
"29",155,0,4,0,2,41.1666666666667,43,2
"29",223,1,1,0,0,40,52,2
"29",129,4,6,4,9,38.6521739130435,48,1
"29",110,2,0,0,0,33,33,1
"29",123,6,1,2,7,42.375,33,1
"29",131,0,3,3,2,41.875,28,1
"29",121,0,1,0,1,35.5,33,1
"29",215,0,0,0,1,43,43,2
"29",147,0,1,0,0,43,43,1
"29",202,1,1,0,0,40.5,38,2
"29",103,0,0,0,4,46,33,1
"29",150,4,3,6,0,42,33,1
"29",176,2,0,0,9,40.6363636363636,28,2
"29",114,3,5,0,4,35,52,1
"29",220,0,0,2,0,48,48,2
"29",128,0,3,4,0,40.2857142857143,26,1
"29",177,0,0,0,2,43,43,2
"29",94,0,0,2,1,43,48,1
"46",212,4,0,0,2,33,23,2
"29",92,3,0,4,5,37.5833333333333,38,1
"29",156,0,1,1,0,55,48,2
"29",112,0,0,0,11,43,48,1
"29",213,2,0,0,2,44,33,2
"9",167,0,10,5,0,40.6666666666667,38,3
"29",138,0,0,1,1,34,48,1
"29",107,2,0,0,0,35.5,43,1
"9",111,0,0,0,1,38,38,3
"29",170,0,0,1,1,38,48,2
"29",145,7,1,0,1,51.4444444444444,55,1
"29",225,0,1,0,5,40.3333333333333,43,2
"29",106,5,3,2,0,40.5,23,1
"29",203,1,0,0,0,82,82,2
"46",176,2,0,1,0,36.3333333333333,28,2
"29",135,2,3,2,12,41.8421052631579,33,1
"29",177,1,1,0,0,64.5,67,2
"29",163,2,0,0,1,43.6666666666667,43,2
"29",162,3,0,0,0,61.3333333333333,62,2
"29",152,2,3,1,0,40.3333333333333,38,1
"29",157,0,0,5,0,41,48,2
"29",148,3,1,2,0,38.6666666666667,38,1
"29",185,1,1,0,0,47.5,43,2
"29",95,2,0,0,0,40.5,43,1
"9",93,2,3,4,0,49.2222222222222,48,3
"9",209,1,0,0,0,62,62,3
"29",117,0,0,1,0,33,33,1
"29",98,0,1,2,0,51,57,1
"29",92,1,0,0,0,62,62,1
"29",128,2,1,1,1,43.8,33,1
"29",223,0,0,2,39,36.9512195121951,28,2
"29",215,0,1,0,0,52,52,2
"29",199,0,2,0,0,45,38,2
"29",127,0,8,5,2,44.5333333333333,38,1
"9",209,0,6,0,0,55.5,57,3
"9",103,1,0,2,0,44.3333333333333,43,3
"29",141,2,3,9,3,46.1176470588235,52,1
"29",157,1,0,0,0,43,43,2
"24",196,7,1,0,4,43.3333333333333,33,2
"28",149,0,0,0,1,38,38,3
"29",149,1,0,0,0,28,28,1
"29",100,0,0,1,0,23,23,1
"29",131,1,0,0,0,28,28,1
"9",191,2,0,0,0,43,43,3
"24",199,1,0,0,4,43,43,2
"29",125,5,3,1,3,40.3333333333333,28,1
"29",142,5,6,0,11,41.8636363636364,48,1
"29",169,0,0,1,0,43,43,2
"29",165,5,0,0,2,35.8571428571429,33,2
"42",120,0,1,0,1,35.5,38,1
"29",170,0,5,4,0,53.4444444444444,48,2
"29",125,15,8,14,21,43.8448275862069,52,1
"29",224,8,0,1,17,40.1153846153846,48,2
"29",134,0,5,4,0,49.4444444444444,33,1
"29",210,2,3,1,1,45.5714285714286,48,2
"29",141,2,0,2,2,38,33,1
"29",182,1,1,0,0,47.5,43,2
"29",150,0,6,0,0,49.8333333333333,57,1
"44",155,2,0,0,0,38,38,3
"9",94,0,3,0,0,54,57,3
"29",108,0,4,0,0,51.25,38,1
"9",196,20,0,0,0,47.35,43,3
"29",114,0,1,0,0,57,57,1
"29",133,12,1,13,15,40.7073170731707,28,1
"29",223,0,10,2,0,55,55,2
"29",219,0,0,3,4,37.2857142857143,33,2
"29",138,3,0,0,0,39.6666666666667,43,1
"29",175,0,0,5,0,44,48,2
"29",94,3,2,4,2,41.0909090909091,38,1
"29",201,0,2,0,0,64.5,62,2
"29",202,0,0,2,1,46,57,2
"29",160,6,0,0,3,47.8888888888889,60,2
"29",129,1,0,0,1,35.5,28,1
"29",95,0,2,2,1,36,38,1
"29",207,4,1,2,2,46.7777777777778,28,2
"29",218,1,0,0,0,43,43,2
"29",144,0,0,3,0,41.3333333333333,48,1
"29",110,3,0,0,0,38.6666666666667,28,1
"29",187,0,7,3,0,49.4,23,2
"29",200,1,0,0,0,38,38,2
"29",96,10,0,2,2,44,62,1
"29",194,1,1,5,0,39.5714285714286,28,2
"29",190,0,5,0,0,58,52,2
"29",216,2,1,2,1,41.8333333333333,28,2
"44",156,3,5,4,5,41.9411764705882,28,3
"29",185,5,2,1,1,51.6666666666667,62,2
"9",163,1,0,7,0,39.25,48,3
"46",161,2,1,2,0,46.6,43,3
"29",94,5,4,4,1,47.8571428571429,43,1
"29",176,0,3,0,0,50.6666666666667,57,2
"29",217,2,1,2,0,43.8,48,2
"29",161,6,3,3,0,52.1666666666667,57,2
"29",189,0,4,1,0,51.4,33,2
"29",106,0,0,2,0,26,26,1
"29",182,0,0,1,0,48,48,2
"29",175,6,3,4,5,40.8333333333333,28,2
"16",189,7,0,0,0,51.5714285714286,62,2
"29",170,3,5,3,0,45.9090909090909,28,2
"29",196,4,0,0,0,38,38,2
"29",144,2,2,2,2,37.25,28,1
"29",218,3,0,8,0,36.1818181818182,33,2
"29",112,0,0,0,4,34.25,33,1
"29",170,1,0,0,1,54,48,2
"29",122,10,1,0,4,43.6666666666667,28,1
"29",166,4,3,2,2,47.1818181818182,38,2
"24",174,1,1,1,3,46.8333333333333,28,2
"29",124,0,4,0,0,52.25,57,1
"29",221,26,4,8,9,44.2978723404255,52,2
"12",192,0,1,1,0,44,33,2
"29",144,0,5,0,0,52.4,38,1
"9",114,0,0,3,0,46.6666666666667,26,3
"29",127,3,1,6,1,42,43,1
"29",199,0,0,2,1,38,48,2
"29",109,8,0,3,5,47.4375,48,1
"46",137,1,0,0,0,82,82,3
"29",116,0,3,0,0,57.3333333333333,67,1
"9",102,5,0,2,0,49.1428571428571,48,3
"29",136,0,1,0,0,38,38,1
"29",139,1,0,0,0,28,28,1
"29",112,1,7,0,0,51.125,38,1
"29",206,0,1,0,0,57,57,2
"29",212,0,0,0,9,40.7777777777778,43,2
"29",211,11,0,5,21,39.2432432432432,33,2
