country,day_in_year,trousers,skirts,blouses,sale,avg_price,last_product_price
29,206,5,3,6,7,44.285714285714285,52
29,206,1,0,0,0,62.0,62
29,206,3,2,1,0,46.0,48
29,206,1,0,2,0,57.333333333333336,82
29,206,0,0,10,0,37.5,23
29,206,1,2,1,7,41.0,57
29,206,1,0,0,0,28.0,28
29,206,0,0,0,1,43.0,43
29,206,0,0,2,2,37.75,57
29,206,2,0,0,0,45.0,28
29,206,2,0,0,0,38.0,33
29,206,0,0,0,4,36.75,33
29,206,0,0,0,1,33.0,33
46,206,2,0,2,0,44.25,48
46,206,0,0,1,0,48.0,48
46,206,0,0,3,1,48.5,43
29,206,4,0,0,0,46.5,38
9,206,4,0,0,0,44.0,33
29,206,3,0,1,0,49.0,62
29,206,5,0,0,0,42.4,38
29,206,3,1,2,1,44.714285714285715,43
29,206,3,5,3,0,46.27272727272727,57
9,206,0,0,3,0,41.333333333333336,33
9,206,19,10,10,0,43.56410256410256,28
9,206,1,0,5,2,39.125,57
9,206,3,1,4,0,47.0,52
9,206,28,2,0,0,45.233333333333334,38
29,206,2,0,0,2,41.5,28
29,206,5,0,7,2,42.285714285714285,38
29,206,3,0,0,1,42.75,33
29,206,2,3,0,0,51.4,38
29,206,0,0,1,0,33.0,33
29,206,2,0,0,0,50.0,62
29,206,0,0,1,0,26.0,26
29,206,1,0,0,0,72.0,72
29,207,0,4,0,0,60.75,67
29,207,7,0,0,3,48.9,43
29,207,1,9,12,1,44.52173913043478,38
22,207,4,4,2,0,53.4,48
38,207,3,3,1,0,58.57142857142857,57
27,207,0,9,0,0,53.44444444444444,57
29,207,0,1,0,0,43.0,43
29,207,4,7,0,2,46.76923076923077,38
29,207,2,0,0,0,52.5,62
9,207,0,0,4,0,42.5,52
27,207,0,0,1,0,48.0,48
29,207,3,0,4,27,38.38235294117647,38
29,207,3,0,2,0,45.6,62
29,207,6,0,0,0,47.666666666666664,43
29,207,7,0,0,10,43.88235294117647,62
29,207,4,2,1,14,41.80952380952381,62
29,207,0,0,0,1,33.0,33
29,207,0,3,0,0,51.0,48
29,207,23,4,8,4,45.56410256410256,43
9,207,1,1,1,0,41.0,28
29,207,1,0,0,0,62.0,62
29,207,2,0,2,1,41.2,28
29,207,1,0,0,0,72.0,72
29,207,1,0,0,14,32.666666666666664,43
29,207,2,0,0,0,52.5,62
29,207,0,0,2,0,30.5,28
29,207,3,0,0,0,47.666666666666664,72
29,207,5,0,1,0,51.666666666666664,48
29,207,0,3,4,4,44.09090909090909,38
29,207,0,0,3,0,40.333333333333336,43
29,207,1,0,0,0,43.0,43
9,207,4,2,1,0,43.42857142857143,38
29,207,1,0,0,0,43.0,43
29,207,3,0,2,0,41.8,48
29,207,6,0,3,4,47.84615384615385,57
29,207,0,0,0,2,30.5,28
29,207,0,0,1,2,33.0,33
29,207,0,2,0,0,38.0,38
29,207,1,1,0,0,62.5,43
29,207,3,1,0,0,44.0,38
29,207,0,0,1,0,28.0,28
29,207,2,0,1,0,52.666666666666664,43
29,207,4,0,0,0,45.25,38
29,207,0,0,0,1,33.0,33
29,207,4,0,0,0,55.0,43
29,207,0,8,5,2,40.93333333333333,28
29,207,2,0,11,0,40.69230769230769,57
29,207,0,1,0,0,38.0,38
29,207,2,0,0,0,45.0,62
29,207,0,0,0,1,28.0,28
29,207,0,0,1,8,35.22222222222222,43
29,207,5,1,0,0,43.666666666666664,48
29,207,9,3,12,9,44.18181818181818,28
29,207,1,1,3,3,42.25,33
29,207,0,1,0,0,38.0,38
29,207,1,0,0,1,50.0,38
29,207,1,0,0,0,38.0,38
29,207,1,1,1,0,41.333333333333336,48
29,207,2,0,0,0,38.0,38
29,207,0,1,0,0,38.0,38
29,207,3,0,0,0,38.0,43
29,207,1,1,1,0,49.333333333333336,48
29,207,0,2,0,5,35.142857142857146,33
29,207,2,0,5,0,40.0,28
29,207,0,0,0,7,31.571428571428573,28
29,207,0,1,0,0,67.0,67
29,207,0,5,0,0,54.4,43
29,207,3,0,0,9,41.0,38
29,207,2,1,3,3,42.22222222222222,33
29,207,1,0,2,0,39.333333333333336,28
29,207,1,0,2,2,38.4,33
29,207,4,0,3,15,41.40909090909091,62
29,207,0,0,2,0,26.5,20
29,207,6,3,0,0,51.0,38
29,207,0,1,1,3,37.8,28
29,207,0,0,5,0,36.0,23
29,207,0,2,0,0,52.0,52
29,207,1,0,0,0,43.0,43
29,207,0,0,0,4,41.75,48
29,207,1,0,4,0,43.0,48
29,207,0,0,0,1,38.0,38
29,207,0,0,0,1,43.0,43
29,207,0,0,0,2,45.5,48
29,207,0,0,0,3,34.666666666666664,43
29,207,23,8,16,0,43.787234042553195,28
29,207,1,0,0,0,38.0,38
29,207,1,0,0,0,43.0,43
29,207,1,0,1,1,43.0,43
9,207,7,0,0,0,44.857142857142854,38
29,207,3,0,1,0,61.0,62
29,207,4,1,2,2,46.77777777777778,28
29,207,1,0,6,3,42.1,65
29,207,2,2,0,0,40.25,43
29,207,0,1,0,0,48.0,48
29,207,0,6,0,0,50.833333333333336,48
29,207,1,0,4,0,37.8,28
29,207,0,0,4,0,34.25,23
29,207,3,1,3,0,44.142857142857146,38
29,207,0,0,4,0,36.0,33
29,207,1,0,2,2,37.0,33
29,207,0,4,2,2,47.0,28
29,207,0,1,2,2,42.8,28
29,207,1,0,3,2,41.166666666666664,23
29,207,0,2,0,0,54.5,52
29,207,6,0,0,0,56.666666666666664,43
29,207,0,0,1,0,38.0,38
29,207,0,0,0,2,33.0,43
29,207,3,1,2,11,40.8235294117647,33
29,207,1,0,1,0,49.0,43
29,207,0,0,9,0,43.333333333333336,57
29,207,0,2,2,3,49.142857142857146,48
29,207,1,0,0,0,43.0,43
29,207,0,0,0,10,36.5,43
29,207,0,2,0,0,64.5,62
29,207,3,2,4,6,38.266666666666666,23
29,207,3,0,0,0,41.333333333333336,38
29,207,0,0,0,3,41.333333333333336,48
29,207,0,0,0,3,34.666666666666664,38
29,207,0,0,1,0,20.0,20
29,207,0,10,0,0,55.2,57
29,207,1,8,7,45,40.18032786885246,28
29,207,4,2,0,10,47.8125,48
29,207,0,1,0,0,38.0,38
29,207,0,4,0,5,43.111111111111114,57
29,207,0,0,1,4,41.8,48
29,207,0,0,1,0,48.0,48
9,207,4,2,0,0,41.833333333333336,38
29,207,10,0,2,5,44.411764705882355,38
29,207,0,10,0,0,50.4,38
29,207,0,0,2,1,39.333333333333336,33
29,207,1,4,1,0,56.5,38
29,207,4,1,0,2,49.857142857142854,38
29,207,2,0,0,0,52.5,62
29,207,0,4,6,8,44.388888888888886,38
29,207,1,0,0,0,43.0,43
29,207,2,0,0,0,43.0,43
9,207,1,2,0,0,47.666666666666664,57
29,207,0,0,5,3,29.875,28
24,207,0,1,0,0,67.0,67
46,207,2,2,3,0,51.142857142857146,43
9,207,0,0,1,0,48.0,48
29,207,0,0,3,1,44.25,48
9,207,1,3,0,0,48.75,38
29,207,5,1,2,0,43.75,48
29,207,0,0,5,3,37.25,28
29,207,2,0,0,0,62.0,62
29,207,2,0,0,0,50.0,62
24,207,0,1,1,0,55.0,48
29,207,2,0,0,0,52.5,62
29,207,0,0,1,4,43.0,48
29,207,8,0,6,0,46.642857142857146,62
29,207,0,5,0,0,53.4,43
29,207,2,1,0,1,50.0,38
9,207,13,1,11,0,41.68,43
9,207,5,3,4,0,44.166666666666664,72
29,207,1,0,0,0,43.0,43
29,207,4,0,0,0,42.75,62
29,207,8,0,0,37,34.977777777777774,33
29,207,0,1,0,0,57.0,57
29,207,0,3,2,0,52.4,52
29,207,3,0,0,0,47.666666666666664,72
29,207,3,3,0,2,50.375,28
29,207,0,1,0,1,47.5,57
29,207,12,1,4,7,38.5,38
29,208,0,0,1,3,38.0,43
29,208,0,0,0,6,33.833333333333336,28
29,208,12,0,0,15,46.370370370370374,38
9,208,3,3,15,0,42.142857142857146,28
29,208,3,0,2,2,51.857142857142854,43
29,208,1,1,2,0,47.0,48
29,208,0,1,0,1,45.0,38
29,208,1,0,1,0,28.0,28
29,208,0,0,1,0,57.0,57
24,208,1,0,0,0,38.0,38
29,208,11,0,0,7,45.27777777777778,48
29,208,3,0,0,2,44.8,38
29,208,0,0,1,18,37.21052631578947,43
29,208,14,0,0,7,46.57142857142857,38
21,208,0,0,2,0,30.5,28
21,208,2,0,1,0,46.0,62
29,208,9,1,1,10,43.476190476190474,28
29,208,4,0,1,0,37.0,33
29,208,10,0,2,4,48.1875,38
9,208,1,1,0,0,33.0,38
29,208,0,0,2,0,28.0,28
29,208,4,1,0,35,38.85,28
29,208,1,0,0,4,36.0,38
29,208,2,0,0,1,55.666666666666664,43
29,208,5,0,0,0,38.0,43
29,208,0,4,2,1,44.142857142857146,43
29,208,4,8,6,2,42.5,38
29,208,4,5,0,0,54.44444444444444,52
29,208,1,0,18,0,37.21052631578947,28
29,208,3,0,3,4,35.5,43
29,208,0,1,0,0,43.0,43
29,208,1,1,3,0,42.8,57
29,208,7,3,1,0,48.45454545454545,57
29,208,1,0,0,0,28.0,28
29,208,1,0,3,24,39.107142857142854,43
29,208,3,0,0,0,52.666666666666664,43
29,208,7,0,0,5,42.0,23
29,208,2,0,0,0,43.0,43
29,208,3,0,0,2,42.0,48
29,208,0,0,0,8,35.5,33
29,208,0,1,3,4,34.875,28
29,208,0,3,0,7,42.4,48
29,208,1,3,2,2,43.5,48
29,208,6,0,0,1,52.57142857142857,62
29,208,3,0,6,10,42.0,33
29,208,2,0,0,0,45.0,62
29,208,0,1,0,3,42.75,52
29,208,1,1,3,1,48.666666666666664,67
29,208,3,2,4,0,45.22222222222222,28
29,208,6,0,3,9,41.611111111111114,48
29,208,0,2,1,0,47.666666666666664,38
29,208,5,0,0,0,43.8,62
29,208,0,0,0,1,33.0,33
29,208,6,2,1,7,38.25,48
29,208,0,1,1,1,41.0,48
29,208,1,0,2,1,43.5,38
29,208,0,1,0,2,41.0,28
29,208,0,0,1,0,33.0,33
29,208,0,0,7,0,43.57142857142857,28
46,208,1,0,0,0,43.0,43
29,208,0,3,0,0,55.666666666666664,43
29,208,2,0,0,0,50.0,62
29,208,21,3,10,31,43.2,28
29,208,0,2,0,3,40.8,38
29,208,5,0,0,1,46.0,43
29,208,4,0,0,0,42.75,43
29,208,0,1,0,0,43.0,43
29,208,0,0,5,5,36.4,28
29,208,2,0,0,0,30.5,33
29,208,0,1,0,0,38.0,38
44,208,0,1,5,1,39.857142857142854,38
29,208,0,3,0,0,63.666666666666664,62
29,208,0,5,0,0,59.0,52
9,208,18,5,6,0,46.3448275862069,33
29,208,0,0,3,4,47.0,43
29,208,3,16,8,6,45.15151515151515,48
29,208,0,0,0,16,35.0,28
29,208,0,1,0,2,44.333333333333336,43
29,208,0,5,0,0,53.4,62
29,208,0,0,4,3,38.57142857142857,28
29,208,1,1,2,1,36.0,28
16,208,1,0,0,0,28.0,28
29,208,0,0,2,0,33.0,23
29,208,3,0,0,0,47.666666666666664,38
29,208,0,0,3,0,38.0,48
46,208,3,3,0,0,47.5,52
29,208,0,2,0,0,64.5,62
29,208,0,2,0,0,55.0,43
29,208,1,0,0,1,50.0,38
29,208,0,5,0,0,48.4,38
29,208,1,0,0,1,35.5,43
29,208,3,2,21,3,40.172413793103445,48
9,208,0,4,20,3,43.7037037037037,18
29,208,5,0,1,0,49.833333333333336,38
29,208,1,4,4,0,47.22222222222222,72
29,208,1,0,1,1,46.0,62
29,208,0,0,1,1,35.5,48
29,208,16,10,8,0,47.85294117647059,52
29,208,0,2,0,18,38.95,48
29,208,2,1,0,0,43.0,43
29,209,2,2,3,4,43.81818181818182,43
9,209,0,0,3,0,44.666666666666664,38
29,209,3,0,11,15,39.3448275862069,38
29,209,6,0,0,0,42.0,38
29,209,1,0,5,0,44.5,48
29,209,4,0,6,2,44.25,33
29,209,0,0,1,2,41.333333333333336,38
29,209,0,3,0,0,55.666666666666664,67
16,209,2,0,1,0,49.333333333333336,48
9,209,1,0,0,0,43.0,43
29,209,0,1,0,0,38.0,38
29,209,2,0,0,0,40.5,43
29,209,0,0,0,8,42.375,48
29,209,6,6,13,1,46.76923076923077,38
9,209,6,0,0,0,42.0,28
29,209,0,3,4,3,43.3,28
29,209,1,2,0,0,49.0,52
21,209,2,0,1,0,44.666666666666664,48
29,209,0,0,1,0,48.0,48
29,209,0,0,0,1,33.0,33
29,209,2,0,0,0,62.0,62
9,209,0,6,0,0,55.5,57
29,209,8,3,2,24,44.486486486486484,62
29,209,4,0,4,1,45.333333333333336,62
29,209,2,0,0,0,33.0,33
29,209,0,1,0,0,57.0,57
29,209,0,0,1,0,33.0,33
29,209,5,3,0,0,47.5,62
29,209,0,3,0,1,56.0,43
29,209,0,1,0,0,52.0,52
29,209,0,0,0,8,36.75,43
29,209,3,0,2,0,39.4,48
29,209,3,0,0,12,39.93333333333333,43
29,209,6,3,2,0,48.90909090909091,28
29,209,10,0,1,4,41.13333333333333,48
29,209,0,1,0,0,52.0,52
29,209,1,0,0,3,41.75,43
29,209,12,0,8,4,44.583333333333336,28
29,209,0,0,0,2,43.0,43
29,209,0,0,1,2,39.666666666666664,38
29,209,2,1,4,1,50.0,38
29,209,6,0,2,0,40.5,33
29,209,0,1,0,6,40.0,52
29,209,6,0,1,1,51.375,38
29,209,0,6,0,0,55.5,57
29,209,0,2,0,2,50.0,57
29,209,3,0,1,3,47.142857142857146,43
29,209,4,0,2,0,50.166666666666664,48
29,209,0,0,3,1,42.75,48
29,209,1,0,2,1,48.25,43
29,209,0,0,3,0,46.0,33
29,209,2,0,0,0,49.0,60
29,209,1,0,0,0,62.0,62
29,209,4,2,2,0,42.75,48
24,209,2,0,0,0,35.5,28
29,209,0,0,2,0,45.5,43
29,209,0,0,3,0,43.0,48
29,209,1,1,0,4,38.666666666666664,38
29,209,6,0,2,0,49.5,48
29,209,0,0,0,1,38.0,38
29,209,1,1,0,3,39.8,52
29,209,5,0,3,0,44.0,43
29,209,1,1,0,2,52.5,48
29,209,2,7,7,3,48.0,57
29,209,3,2,3,0,51.875,33
29,209,0,0,0,7,39.42857142857143,38
29,209,0,1,0,0,38.0,38
29,209,0,0,0,6,36.333333333333336,43
29,209,1,0,2,1,42.75,48
29,209,1,0,0,0,43.0,43
29,209,2,0,0,0,49.0,60
29,209,3,2,0,0,56.2,57
29,209,1,0,0,0,72.0,72
29,209,2,2,8,0,42.833333333333336,38
29,209,0,1,0,0,67.0,67
16,209,0,0,0,3,33.0,28
29,209,9,1,7,8,43.0,52
9,209,21,2,22,0,43.48888888888889,62
29,209,4,4,0,0,45.75,38
29,209,0,0,3,0,27.0,20
29,209,7,0,3,0,47.1,28
29,209,0,4,0,2,42.666666666666664,57
29,209,0,16,1,2,49.31578947368421,43
29,209,3,0,0,41,35.38636363636363,33
29,209,0,6,0,2,45.75,28
29,209,1,1,0,1,41.0,52
29,209,2,2,0,4,44.625,48
29,209,1,0,0,1,45.0,28
29,209,2,0,0,0,54.0,48
29,209,1,0,0,0,43.0,43
29,209,0,0,5,0,39.0,33
46,209,4,0,0,0,46.5,38
9,209,1,0,0,0,62.0,62
29,209,0,0,0,6,37.166666666666664,48
29,209,1,4,0,2,49.57142857142857,38
29,209,12,7,0,0,47.73684210526316,38
46,209,1,2,1,0,38.75,52
29,209,0,1,4,14,40.63157894736842,43
29,209,0,0,3,3,38.833333333333336,33
29,209,1,1,8,3,42.53846153846154,43
29,209,0,2,0,0,52.0,52
29,209,2,6,0,0,46.375,38
29,209,1,0,0,0,72.0,72
46,209,0,1,0,0,52.0,52
29,209,2,0,0,0,60.0,38
44,209,5,1,1,1,45.125,48
29,209,9,0,0,0,48.22222222222222,38
9,209,1,1,5,0,46.285714285714285,62
29,209,4,0,0,0,48.75,62
29,209,3,0,0,5,42.125,62
43,209,0,3,0,0,52.333333333333336,57
29,209,1,0,11,0,35.25,28
29,209,0,0,0,3,44.666666666666664,43
29,209,1,0,0,0,60.0,60
29,210,3,1,0,4,42.75,57
29,210,0,7,0,0,58.57142857142857,62
9,210,1,4,0,0,55.2,57
29,210,0,1,0,0,52.0,52
9,210,0,4,0,0,46.5,38
29,210,5,0,0,0,41.4,38
29,210,12,6,6,6,43.666666666666664,28
29,210,0,0,5,0,40.0,52
29,210,11,0,1,2,44.642857142857146,28
29,210,0,0,1,0,48.0,48
29,210,1,1,0,1,39.333333333333336,33
29,210,0,5,0,0,57.0,57
29,210,9,0,13,6,37.42857142857143,28
29,210,2,0,0,0,52.5,62
9,210,12,6,5,0,49.47826086956522,23
9,210,2,0,0,0,60.0,82
9,210,2,0,0,0,38.0,33
29,210,0,1,0,0,62.0,62
29,210,1,10,0,0,52.72727272727273,62
29,210,0,6,0,2,53.0,57
29,210,7,5,12,0,44.5,38
29,210,2,1,0,0,38.0,38
24,210,1,0,0,0,38.0,38
29,210,0,1,3,2,43.666666666666664,28
29,210,0,3,0,0,46.0,52
24,210,1,0,0,1,33.0,28
9,210,5,0,0,0,34.0,33
29,210,0,0,3,0,46.333333333333336,43
29,210,0,3,0,0,54.0,62
29,210,0,0,0,2,38.0,38
29,210,0,0,0,9,35.77777777777778,43
29,210,0,2,1,0,54.0,57
29,210,0,1,0,0,38.0,38
29,210,3,3,5,0,43.27272727272727,28
21,210,6,2,0,2,50.0,38
29,210,6,0,0,0,53.333333333333336,62
29,210,0,3,0,0,55.666666666666664,38
29,210,3,1,2,0,52.5,48
9,210,9,1,1,0,44.54545454545455,33
29,210,5,0,0,0,52.0,60
9,210,0,0,1,0,38.0,38
29,210,0,5,0,0,54.4,62
29,210,0,0,1,2,41.333333333333336,38
29,210,0,6,0,0,50.833333333333336,52
29,210,0,0,0,2,30.5,28
29,210,0,3,0,4,47.0,62
29,210,0,0,7,0,51.714285714285715,57
29,210,0,0,1,12,40.23076923076923,33
29,210,1,0,0,1,40.5,38
29,210,1,0,0,0,43.0,43
29,210,0,1,1,6,35.375,33
9,210,5,2,6,0,44.92307692307692,57
29,210,8,0,0,53,37.459016393442624,38
29,210,0,0,0,3,38.0,43
29,210,8,13,9,0,46.7,28
29,210,0,1,0,0,57.0,57
29,210,0,0,0,5,37.0,43
29,210,0,0,2,0,38.0,48
29,210,0,0,7,0,40.0,57
29,210,4,0,0,0,52.5,33
29,210,3,6,3,5,47.11764705882353,38
29,210,0,1,0,0,38.0,38
29,210,1,0,0,0,38.0,38
29,210,0,1,0,2,34.333333333333336,28
29,210,0,1,0,0,52.0,52
29,210,0,0,1,0,33.0,33
29,210,7,3,3,0,44.61538461538461,43
29,210,0,0,0,1,43.0,43
29,210,2,3,1,1,45.57142857142857,48
29,210,1,0,0,0,72.0,72
29,210,1,2,5,2,44.4,48
29,210,0,2,0,0,50.0,57
29,210,0,1,0,0,57.0,57
29,210,0,1,0,0,38.0,38
29,210,1,0,3,0,51.5,48
29,210,12,6,3,26,42.340425531914896,28
29,210,0,4,0,0,57.0,67
29,210,2,0,2,0,56.25,62
29,210,6,0,8,6,42.75,48
29,210,1,1,1,0,43.0,43
46,210,17,6,2,0,45.12,55
29,210,8,4,4,6,45.81818181818182,62
29,210,1,0,0,0,43.0,43
29,210,8,6,5,6,44.72,33
29,210,0,0,0,1,43.0,43
29,210,1,0,0,3,42.75,38
29,210,2,0,1,0,51.0,33
29,210,1,0,0,0,43.0,43
29,210,3,0,2,5,46.1,52
29,210,1,2,5,3,44.09090909090909,43
29,210,0,2,0,0,54.5,52
29,210,0,1,0,0,57.0,57
29,210,3,1,0,0,46.5,57
9,210,0,4,1,0,46.6,38
29,210,0,3,1,0,54.75,57
29,210,0,2,0,0,47.5,38
29,210,2,1,0,0,42.0,38
29,210,0,0,0,2,51.5,65
29,210,1,1,2,0,45.0,57
29,210,3,6,0,0,50.333333333333336,48
29,210,1,0,0,0,43.0,43
29,210,0,4,0,4,42.125,23
29,210,0,3,0,0,55.666666666666664,67
29,210,6,0,0,0,49.333333333333336,62
29,210,0,1,0,0,57.0,57
29,210,5,0,3,0,42.25,48
29,210,5,6,6,17,39.970588235294116,38
29,210,3,0,0,0,49.333333333333336,28
29,210,0,0,1,0,28.0,28
29,210,0,0,3,1,45.0,52
29,210,1,0,0,0,62.0,62
29,210,6,1,23,1,41.03225806451613,28
29,210,0,0,0,1,33.0,33
29,210,1,0,0,0,38.0,38
29,210,0,2,0,0,38.0,38
29,210,0,3,0,0,54.0,67
29,210,1,0,0,0,33.0,33
29,210,0,0,0,2,30.5,33
29,210,0,3,0,0,46.0,38
9,210,3,2,0,0,56.2,52
29,210,3,0,0,0,46.0,62
29,210,1,1,0,2,40.25,38
29,210,1,0,0,0,33.0,33
29,210,7,3,0,2,56.0,23
29,210,13,0,7,0,44.45,26
29,210,0,5,1,7,44.61538461538461,33
29,210,2,0,0,0,62.0,62
29,210,0,4,0,0,52.25,38
29,210,0,0,0,8,36.75,43
29,210,6,6,1,1,48.785714285714285,38
29,210,1,0,3,0,35.5,33
29,210,0,0,1,0,48.0,48
29,210,1,0,0,0,43.0,43
29,210,1,0,0,0,62.0,62
29,210,0,0,4,0,37.75,57
29,210,0,0,5,0,41.0,48
29,210,1,0,1,3,33.0,38
44,210,0,1,4,1,33.666666666666664,33
29,210,2,0,0,0,40.5,38
29,210,1,0,0,1,33.0,33
29,210,5,1,1,1,50.0,26
29,210,2,0,0,0,57.5,43
29,210,3,0,0,0,42.666666666666664,28
29,210,0,0,1,0,48.0,48
29,210,0,1,0,4,38.0,48
29,210,2,1,0,4,35.857142857142854,33
29,210,0,4,3,32,39.61538461538461,33
29,210,0,0,1,0,48.0,48
29,210,0,0,1,0,48.0,48
46,210,2,0,0,0,52.5,43
46,210,0,0,1,0,48.0,48
24,210,4,4,2,0,45.1,62
29,210,0,1,0,1,50.0,57
29,210,1,0,0,1,40.5,43
17,210,2,0,0,0,43.0,43
24,210,1,1,0,0,69.5,67
16,210,3,2,11,2,49.22222222222222,38
29,210,7,2,5,2,39.875,33
29,210,2,0,0,0,72.0,72
9,210,0,0,6,0,34.666666666666664,28
29,210,0,0,1,0,48.0,48
29,210,9,0,5,0,45.714285714285715,38
29,210,1,0,2,1,38.0,38
29,210,0,0,5,3,39.875,48
29,210,0,1,0,0,52.0,52
29,210,0,3,0,0,59.0,43
29,210,3,3,3,1,38.3,48
29,210,0,4,0,0,45.25,38
29,210,0,1,0,0,38.0,38
29,211,0,0,0,1,28.0,28
29,211,0,1,0,0,67.0,67
29,211,0,2,0,0,54.5,52
10,211,2,0,3,0,47.8,72
29,211,2,2,4,3,42.45454545454545,33
29,211,1,0,2,1,44.0,72
29,211,1,0,5,1,34.42857142857143,38
9,211,0,0,9,0,41.111111111111114,43
29,211,0,0,1,4,34.0,23
21,211,6,2,1,2,40.09090909090909,33
29,211,5,2,8,10,39.0,38
41,211,0,0,0,1,38.0,38
9,211,0,0,4,0,38.0,28
29,211,11,0,5,21,39.24324324324324,33
29,211,1,0,0,0,38.0,38
29,211,2,1,9,7,39.68421052631579,38
9,211,2,3,0,4,47.55555555555556,33
34,211,1,0,0,0,38.0,38
29,211,1,0,0,1,47.5,62
29,211,6,1,3,8,41.333333333333336,33
29,211,5,0,28,23,35.30357142857143,28
29,211,1,0,1,2,47.5,38
9,211,0,4,0,0,57.0,57
29,211,2,0,2,0,50.0,72
29,211,1,0,0,0,43.0,43
29,211,14,0,5,5,36.25,38
29,211,0,0,1,0,48.0,48
29,211,0,0,6,0,35.833333333333336,52
29,211,0,9,0,3,44.25,28
29,211,0,2,3,3,42.25,48
41,211,2,0,0,0,33.0,38
9,211,0,0,1,0,48.0,48
29,211,6,2,2,3,43.61538461538461,38
29,211,0,2,0,1,55.666666666666664,43
29,211,10,4,1,1,53.875,82
29,211,0,4,0,2,45.0,43
29,211,0,0,1,0,28.0,28
29,211,1,0,1,1,31.333333333333332,28
29,211,1,8,1,3,46.15384615384615,43
29,211,14,7,0,8,47.89655172413793,48
29,211,0,1,0,0,57.0,57
29,211,1,0,0,1,38.0,38
29,211,2,4,4,0,41.1,48
29,211,4,2,5,3,41.92857142857143,33
29,211,0,5,0,0,56.0,52
27,211,5,0,0,0,35.0,38
29,211,0,0,1,0,28.0,28
29,211,2,0,0,2,42.75,38
29,211,0,0,0,2,38.0,38
29,211,0,0,2,3,42.0,48
29,211,0,0,0,4,36.75,33
29,211,2,5,1,0,50.0,62
29,211,0,0,0,2,38.0,38
29,211,0,1,1,4,41.166666666666664,48
29,211,0,7,0,1,43.375,43
29,211,2,4,0,0,50.0,57
29,211,0,0,2,0,38.0,28
29,211,0,1,0,0,62.0,62
29,211,0,4,0,0,63.25,67
29,211,0,1,0,0,67.0,67
29,211,3,0,0,0,42.666666666666664,62
29,211,3,0,0,0,49.333333333333336,62
29,211,7,0,0,0,42.714285714285715,28
29,211,4,0,0,0,55.0,43
29,211,0,2,0,0,38.0,38
29,211,0,0,0,1,48.0,48
29,211,0,1,0,0,38.0,38
29,211,0,0,1,4,31.0,28
29,211,0,3,0,0,58.666666666666664,67
29,211,1,1,1,0,54.0,33
29,211,1,0,3,10,38.357142857142854,48
29,211,7,3,0,1,48.36363636363637,48
29,211,0,3,0,0,55.666666666666664,38
29,211,0,4,0,0,51.0,57
29,211,6,5,1,9,42.523809523809526,33
29,211,8,5,0,4,44.529411764705884,43
29,211,0,1,0,0,57.0,57
29,211,1,1,3,0,44.8,48
29,211,1,0,1,2,36.5,28
29,211,6,15,9,5,43.857142857142854,33
29,211,2,0,0,0,55.0,28
29,211,0,1,0,0,52.0,52
29,211,7,1,0,3,38.63636363636363,33
29,211,0,1,0,0,38.0,38
29,211,0,2,0,0,52.5,43
29,211,9,0,0,0,44.666666666666664,38
29,211,3,0,0,1,56.75,60
29,211,1,4,0,3,51.125,62
29,211,9,0,1,0,46.9,20
29,211,0,1,1,0,52.5,38
29,211,0,2,0,0,52.5,67
29,211,0,2,0,0,62.0,57
29,211,0,0,0,1,33.0,33
29,211,0,0,1,0,20.0,20
29,211,3,0,0,2,52.6,38
29,211,2,0,0,1,44.333333333333336,38
29,211,0,0,1,0,57.0,57
29,211,7,0,2,16,40.48,43
29,211,2,2,2,0,49.666666666666664,48
29,211,5,0,0,4,45.111111111111114,33
29,211,1,0,1,0,55.0,48
29,211,20,0,19,13,42.38461538461539,43
29,211,0,0,0,2,56.5,48
29,211,1,3,3,17,39.791666666666664,28
29,211,2,0,2,5,38.22222222222222,48
29,211,0,1,0,0,52.0,52
29,211,5,3,3,4,40.53333333333333,48
29,211,2,2,0,0,57.25,82
29,211,0,7,0,0,51.57142857142857,57
29,211,0,12,0,0,47.5,38
29,211,3,1,0,0,54.25,52
44,211,3,27,1,0,48.03225806451613,67
29,211,2,0,4,0,39.666666666666664,38
29,211,0,3,0,0,49.0,38
29,211,0,0,2,5,35.0,38
29,211,0,4,0,0,38.0,38
29,211,1,0,1,0,30.5,33
29,211,0,0,0,7,39.42857142857143,38
29,211,16,0,2,5,46.43478260869565,33
46,211,0,0,0,1,43.0,43
29,211,0,5,3,0,48.75,48
29,211,0,0,0,1,48.0,48
29,211,1,0,1,0,30.5,28
29,211,0,1,0,0,67.0,67
29,211,1,0,2,0,45.333333333333336,48
29,211,0,1,1,0,48.0,48
29,211,4,1,0,2,51.714285714285715,28
29,211,4,0,0,0,46.5,28
29,211,4,0,0,0,51.25,62
29,211,0,3,1,0,55.0,62
29,211,5,6,1,0,46.833333333333336,48
29,211,0,1,1,2,42.75,38
29,211,0,0,5,1,34.666666666666664,48
29,211,0,1,3,2,41.166666666666664,33
29,211,2,0,0,1,34.666666666666664,23
46,211,4,0,4,0,49.0,48
29,211,3,0,0,0,31.333333333333332,33
29,211,0,0,1,0,23.0,23
29,211,7,1,3,1,46.166666666666664,57
29,211,20,6,3,2,46.12903225806452,48
29,211,4,0,0,9,45.15384615384615,38
41,211,0,5,1,1,40.0,62
9,211,2,0,0,0,43.0,43
